word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,freq
stretcher,0,0,0,1,0,0,0,1,0,0,1
preside,0,0,0,0,0,0,0,0,0,0,1
verve,0,0,0,0,0,0,1,0,0,0,1
grasp,0,0,0,0,0,0,0,0,0,0,1
grass,0,0,0,0,0,0,0,0,0,0,1
inoculation,0,1,0,0,0,0,0,0,0,1,1
creeping,0,1,0,0,0,0,0,0,0,0,1
strongly,0,0,0,0,0,0,1,0,0,0,1
rejuvenate,0,0,0,0,0,0,1,0,0,0,1
surly,1,0,1,0,0,1,0,0,0,0,1
cinema,0,0,0,0,0,0,0,0,0,0,1
taste,0,0,0,0,0,0,0,0,0,0,1
frighten,0,0,0,1,0,1,0,1,1,0,1
metastasis,0,0,0,0,0,1,0,0,0,0,1
lumbar,0,0,0,0,0,0,0,0,0,0,1
lichen,0,0,0,0,0,0,0,0,0,0,1
tasty,0,0,0,0,0,0,1,0,0,0,1
riding,0,0,0,0,0,0,0,0,0,0,1
politics,1,0,0,0,0,0,0,0,0,0,1
encompass,0,0,0,0,0,0,0,0,0,0,1
bishop,0,0,0,0,0,0,0,0,0,0,1
overflowing,0,0,0,0,0,0,0,0,0,0,1
incorrect,0,0,0,0,0,1,0,0,0,0,1
abyss,0,0,0,1,0,1,0,1,0,0,1
onerous,1,0,0,0,0,1,0,1,0,0,1
fiddler,0,0,0,0,0,0,0,0,0,0,1
heather,0,0,0,0,0,0,0,0,0,0,1
idiot,0,0,1,0,0,1,0,0,0,0,1
deserve,1,1,0,0,0,0,1,0,0,1,1
compel,0,0,0,0,0,0,0,0,0,0,1
loyal,0,0,0,1,1,0,1,0,1,1,1
orient,0,0,0,0,0,0,0,0,0,0,1
rubber,0,0,0,0,0,0,0,0,0,0,1
idiom,0,0,0,0,0,0,0,0,0,0,1
narrowing,0,0,0,0,0,0,0,0,0,0,1
heathen,0,0,0,1,0,1,0,0,0,0,1
unneeded,0,0,0,0,0,0,0,0,0,0,1
trash,0,0,1,0,0,1,0,1,0,0,1
stalwart,0,0,0,0,0,0,1,0,0,0,1
trajectory,0,0,0,0,0,0,0,0,0,0,1
immunity,0,0,0,0,0,0,0,0,0,0,1
paddy,0,0,0,0,0,0,0,0,0,0,1
deviation,0,0,0,0,0,0,0,1,0,0,1
briefly,0,0,0,0,0,0,0,0,0,0,1
gonorrhea,1,0,1,1,0,1,0,1,0,0,1
separate,0,0,0,0,0,0,0,0,0,0,1
manipulate,0,0,0,0,0,1,0,0,0,0,1
symbol,0,0,0,0,0,0,0,0,0,0,1
finale,0,0,0,0,0,0,0,0,0,0,1
cove,0,1,1,1,1,0,1,0,0,0,1
uninvited,0,0,0,0,0,0,0,1,0,0,1
nucleus,0,0,0,0,0,0,0,0,0,0,1
included,0,0,0,0,0,0,1,0,0,0,1
brass,0,0,0,0,0,0,0,0,0,0,1
spouse,0,0,0,0,1,0,1,0,0,1,1
psychology,0,0,0,0,0,0,0,0,0,0,1
heave,0,0,0,0,0,0,0,0,0,0,1
undoubted,0,1,1,0,0,0,0,0,0,0,1
applause,0,0,0,0,1,0,1,0,1,1,1
calls,0,1,0,0,0,1,0,0,0,1,1
refractory,0,0,0,0,0,1,0,0,0,0,1
odds,0,0,0,0,0,0,0,0,0,0,1
curve,0,0,0,0,0,0,0,0,0,0,1
unscathed,0,0,0,0,0,0,1,0,0,0,1
disagreeing,1,0,0,0,0,1,0,1,0,0,1
treason,1,0,1,1,0,1,0,0,1,0,1
apparel,0,0,0,0,0,0,0,0,0,0,1
phlegm,0,0,1,0,0,1,0,0,0,0,1
tanned,0,0,0,0,0,0,1,0,0,0,1
pubescent,0,0,0,0,0,0,0,0,0,0,1
lace,1,0,0,1,0,1,1,1,0,1,1
embolism,0,0,0,1,0,1,0,1,0,0,1
lack,0,0,0,0,0,1,0,0,0,0,1
alb,0,0,0,0,0,0,0,0,0,1,1
scattered,0,0,0,0,0,0,0,0,0,0,1
seals,0,0,0,0,0,0,0,0,0,1,1
disc,0,0,0,0,0,0,0,0,0,0,1
smoking,0,0,0,0,0,0,0,0,0,0,1
dish,0,0,0,0,0,0,0,0,0,0,1
follow,0,0,0,0,0,0,0,0,0,0,1
meditation,0,0,0,0,0,0,0,0,0,0,1
disk,0,0,0,0,0,0,0,0,0,0,1
matron,0,0,0,0,0,0,1,0,0,1,1
polarity,0,0,0,0,0,0,0,0,1,0,1
glimpse,0,0,0,0,0,0,0,0,0,0,1
apartment,0,0,0,0,0,0,0,0,0,0,1
vulnerability,0,0,0,1,0,1,0,1,0,0,1
catastrophe,1,0,1,1,0,1,0,1,1,0,1
homage,0,0,0,0,0,0,1,0,0,0,1
lining,0,0,0,0,0,0,0,0,0,0,1
assuage,0,0,0,0,0,0,1,0,0,0,1
regulars,0,0,0,0,0,0,0,0,0,0,1
extraneous,0,0,0,0,0,0,0,0,0,0,1
removal,0,0,0,0,0,1,0,0,0,0,1
matrix,0,0,0,0,0,0,0,0,0,0,1
program,0,0,0,0,0,0,0,0,0,0,1
dairy,0,0,0,0,0,0,0,0,0,0,1
present,0,1,0,0,1,0,1,0,1,1,1
infirmary,0,0,0,0,0,0,0,0,0,0,1
immutable,0,0,0,0,0,0,0,0,0,0,1
tethered,0,0,0,0,0,0,0,0,0,0,1
hemi,0,0,0,0,0,0,0,0,0,0,1
worse,0,0,0,1,0,1,0,1,0,0,1
equivocal,0,0,0,0,0,0,0,0,0,0,1
chameleon,0,0,0,0,0,0,0,0,0,0,1
infringement,0,0,0,0,0,1,0,0,0,0,1
combustible,0,0,0,0,0,0,0,0,0,0,1
fat,0,0,1,0,0,1,0,1,0,0,1
cadaver,0,0,1,1,0,1,0,1,1,0,1
print,0,0,0,0,0,0,0,0,0,0,1
coursing,0,0,0,0,0,1,0,0,0,0,1
shove,1,0,0,0,0,1,0,0,0,0,1
fan,0,0,0,0,0,0,0,0,0,0,1
awful,1,0,1,1,0,1,0,1,0,0,1
savagery,1,0,0,1,0,1,0,0,0,0,1
dapper,0,0,0,0,0,0,0,0,0,0,1
enter,0,0,0,0,0,0,0,0,0,0,1
fad,0,0,0,0,0,0,0,0,0,0,1
wily,0,0,0,0,0,0,0,0,0,0,1
leads,0,0,0,0,0,0,0,0,0,0,1
sentimental,0,0,0,0,0,0,1,0,0,0,1
unlike,0,0,0,0,0,0,0,0,0,0,1
lisp,0,0,0,0,0,0,0,0,0,0,1
unattainable,1,0,0,0,0,1,0,1,0,0,1
list,0,0,0,0,0,0,0,0,0,0,1
prolonged,0,0,0,0,0,0,0,0,0,0,1
grandfather,0,0,0,0,0,0,0,0,0,1,1
phonology,0,0,0,0,0,0,0,0,0,0,1
intimidate,0,0,0,1,0,1,0,0,0,0,1
supplement,0,0,0,0,0,0,0,0,0,0,1
saxophone,0,0,0,0,0,0,0,0,0,0,1
opinionated,1,0,0,0,0,1,0,0,0,0,1
indemnity,0,0,0,0,0,0,1,0,0,1,1
vanilla,0,0,0,0,0,0,0,0,0,0,1
manslaughter,1,0,1,1,0,1,0,1,1,0,1
dexterity,0,0,0,0,0,0,1,0,0,0,1
ten,0,0,0,0,0,0,0,0,0,0,1
tea,0,0,0,0,0,0,0,0,0,0,1
fragility,0,0,0,0,0,0,0,0,0,0,1
breakers,0,0,0,0,0,0,0,0,0,0,1
synergy,0,0,0,0,0,0,0,0,0,0,1
radiograph,0,0,0,0,0,0,0,0,0,0,1
negotiator,0,0,0,0,0,0,1,0,0,0,1
invention,0,0,0,0,0,0,0,0,0,0,1
design,0,0,0,0,0,0,0,0,0,0,1
wife,0,0,0,0,0,0,0,0,0,0,1
bully,1,0,0,1,0,1,0,0,0,0,1
harden,0,0,0,0,0,0,0,0,0,0,1
sue,1,0,0,0,0,1,0,1,0,0,1
hesitation,0,0,0,1,0,1,0,0,0,0,1
advantageous,0,0,0,0,0,0,1,0,0,0,1
sun,0,1,0,0,1,0,1,0,1,1,1
sum,0,0,0,0,0,0,0,0,0,0,1
whimper,0,0,0,1,0,0,0,1,0,0,1
crust,0,0,0,0,0,0,0,0,0,0,1
eminent,0,0,0,0,0,0,1,0,0,0,1
overload,0,0,0,0,0,1,0,1,0,0,1
crush,0,0,0,0,0,0,0,0,0,0,1
public,0,1,0,0,0,0,1,0,0,0,1
version,0,0,0,0,0,0,0,0,0,0,1
pulpit,0,0,0,0,0,0,1,0,0,0,1
intersect,0,0,0,0,0,0,0,0,0,0,1
row,1,0,0,0,0,1,0,0,0,0,1
multitude,0,0,0,0,0,0,0,0,0,0,1
womb,0,0,0,0,0,0,1,0,0,0,1
condensed,0,0,0,0,0,0,0,0,0,0,1
lacquer,0,0,0,0,0,0,0,0,0,0,1
communicable,0,0,0,0,0,0,0,0,0,0,1
drudgery,0,0,0,0,0,1,0,0,0,0,1
hopelessness,1,0,1,1,0,1,0,1,0,0,1
compressed,0,0,0,0,0,0,0,0,0,0,1
relaxation,0,0,0,0,0,0,1,0,0,0,1
epitome,0,0,0,0,0,0,1,0,0,0,1
observing,0,0,0,0,0,0,0,0,0,0,1
personable,0,0,0,0,0,0,1,0,0,0,1
uninhabited,0,0,0,0,0,0,0,0,0,0,1
thrift,0,0,1,0,0,0,1,0,0,1,1
breakable,0,0,0,0,0,0,0,0,0,0,1
paucity,1,0,1,0,0,1,0,1,0,0,1
naval,0,0,0,0,0,0,0,0,0,0,1
extraordinary,0,0,0,0,0,0,1,0,0,0,1
thaw,0,0,0,0,0,0,0,0,0,0,1
miniature,0,0,0,0,0,0,0,0,0,0,1
horrified,0,0,0,1,0,1,0,0,0,0,1
stiffness,0,0,0,0,0,1,0,0,0,0,1
identity,0,0,0,0,0,0,0,0,0,0,1
hump,0,0,0,0,0,0,0,0,0,0,1
cataract,0,1,0,1,0,1,0,1,0,0,1
sticking,0,0,0,0,0,0,0,0,0,0,1
headache,0,0,0,0,0,1,0,0,0,0,1
bindery,0,0,0,0,0,0,0,0,0,0,1
tightness,0,0,0,0,0,0,0,0,0,0,1
untold,0,1,0,0,0,1,0,0,0,0,1
suddenly,0,0,0,0,0,0,0,0,1,0,1
imagine,0,0,0,0,0,0,0,0,0,0,1
vertebral,0,0,0,0,0,0,0,0,0,0,1
fearfully,0,0,0,1,0,1,0,1,1,0,1
appliances,0,0,0,0,0,0,0,0,0,0,1
inorganic,0,0,0,0,0,0,0,0,0,0,1
aberrant,0,0,0,0,0,1,0,0,0,0,1
ringing,0,0,0,0,0,0,0,0,0,0,1
environment,0,0,0,0,0,0,0,0,0,0,1
proceed,0,0,0,0,0,0,0,0,0,0,1
interception,0,0,0,0,0,0,0,0,0,0,1
quasi,0,0,0,0,0,0,0,0,0,0,1
rustic,0,0,0,0,0,0,0,0,0,0,1
quash,0,0,0,1,0,1,0,0,0,0,1
inlay,0,0,0,0,0,0,0,0,0,0,1
garnish,0,0,0,0,0,1,0,0,0,0,1
affluence,0,0,0,0,1,0,1,0,0,0,1
wealthy,0,0,0,0,0,0,0,0,0,0,1
minor,0,0,0,0,0,0,0,0,0,0,1
flat,0,0,0,0,0,0,0,0,0,0,1
flaw,0,0,0,0,0,1,0,1,0,0,1
flap,0,0,0,0,0,1,0,0,0,0,1
materiel,0,0,0,0,0,0,0,0,0,0,1
immersion,0,0,0,0,0,0,0,0,0,0,1
mire,0,0,1,0,0,1,0,0,0,0,1
sorcery,0,1,0,1,0,1,0,0,1,0,1
varicella,0,0,1,1,0,1,0,1,0,0,1
antibiotics,0,0,0,0,0,0,1,0,0,0,1
keyhole,0,0,0,0,0,0,0,0,0,0,1
encouragement,0,0,0,0,0,0,1,0,0,0,1
sustenance,0,0,0,0,0,0,0,0,0,0,1
chaplain,0,0,0,0,0,0,0,0,0,1,1
misdemeanor,0,0,0,0,0,0,0,0,0,0,1
berth,0,0,0,0,0,0,1,0,0,0,1
plagiarism,0,0,1,0,0,1,0,0,0,0,1
trappings,0,0,0,0,0,1,0,0,0,0,1
erratum,0,0,0,0,0,1,0,0,0,0,1
sleeveless,0,0,0,0,0,0,0,0,0,0,1
equation,0,0,0,0,0,0,0,0,0,0,1
sentry,0,0,0,0,0,0,0,0,0,1,1
plea,0,1,0,1,0,1,0,1,0,0,1
forbearance,0,0,0,0,0,0,1,0,0,0,1
ineffectual,0,0,1,0,0,1,0,0,0,0,1
caveat,0,0,0,0,0,0,0,0,0,0,1
unfairness,1,0,0,0,0,1,0,1,0,0,1
excursion,0,0,0,0,0,0,0,0,0,0,1
sensuality,0,1,0,0,1,0,1,0,0,0,1
embarrassing,0,0,0,0,0,1,0,0,0,0,1
division,0,0,0,0,0,0,0,0,0,0,1
impossibility,0,0,0,0,0,0,0,0,0,0,1
abandonment,1,0,0,1,0,1,0,1,1,0,1
acetic,0,0,0,0,0,0,0,0,0,0,1
coerce,1,0,1,1,0,1,0,0,0,0,1
metamorphosis,0,0,0,0,0,0,0,0,0,0,1
imitation,0,0,0,0,0,1,0,0,0,0,1
pond,0,0,0,0,0,0,0,0,0,0,1
cultivate,0,1,0,0,0,0,1,0,0,1,1
allege,0,0,0,0,0,1,0,0,0,0,1
terrestrial,0,0,0,0,0,0,0,0,0,0,1
court,1,1,0,1,0,0,0,0,0,0,1
recursive,0,0,0,0,0,0,0,0,0,0,1
desperation,0,0,0,0,0,0,0,0,0,0,1
ordinance,0,0,0,0,0,0,0,0,0,1,1
obverse,0,0,0,0,0,0,0,0,0,0,1
irrigate,0,0,0,0,0,0,0,0,0,0,1
cleansing,0,0,0,0,0,0,1,0,0,0,1
occasionally,0,0,0,0,0,0,0,0,0,0,1
bawdy,0,0,0,0,0,1,0,0,0,0,1
detonation,1,0,0,0,0,0,0,0,0,0,1
mould,0,0,0,0,0,0,0,0,0,0,1
ubiquitous,0,0,0,0,0,0,0,0,0,0,1
algebra,0,0,0,0,0,0,0,0,0,0,1
emulate,0,0,0,0,0,0,1,0,0,0,1
turret,0,0,0,0,0,0,0,0,0,0,1
fungus,0,0,1,0,0,1,0,0,0,0,1
panoramic,0,0,0,0,0,0,0,0,0,0,1
catalog,0,0,0,0,0,0,0,0,0,0,1
disable,0,0,0,1,0,1,0,1,0,0,1
adventure,0,1,0,0,0,0,1,0,0,0,1
numb,0,0,0,0,0,1,0,0,0,0,1
castle,0,0,0,0,0,0,0,0,0,0,1
replete,0,0,0,0,0,0,1,0,0,0,1
penitentiary,1,0,0,0,0,1,0,0,0,0,1
short,0,0,0,0,0,0,0,0,0,0,1
chiefly,0,0,0,0,0,0,0,0,0,0,1
meticulous,0,0,0,0,0,0,0,0,0,0,1
departure,0,0,0,0,0,1,0,1,0,0,1
artful,0,0,0,0,0,0,0,0,0,0,1
groundless,0,0,0,0,0,1,0,0,0,0,1
fortification,0,0,0,0,0,0,0,0,0,0,1
shore,0,0,0,0,0,0,0,0,0,0,1
assailant,1,0,0,1,0,1,0,1,0,0,1
shade,0,0,0,0,0,0,0,0,0,0,1
retaliate,1,0,0,0,0,1,0,0,0,0,1
shorn,0,0,0,0,0,0,0,0,0,0,1
maneuver,0,0,0,0,0,0,0,0,0,0,1
rotate,0,0,0,0,0,0,0,0,0,0,1
botany,0,0,0,0,0,0,0,0,0,0,1
laboratory,0,0,0,0,0,0,0,0,0,0,1
essence,0,0,0,0,0,0,0,0,0,0,1
closeness,0,0,0,0,1,0,1,0,0,1,1
major,0,0,0,0,0,0,1,0,0,0,1
proverbial,0,0,0,0,0,0,1,0,0,0,1
dichotomous,0,0,0,0,0,0,0,0,0,0,1
disabled,0,0,0,1,0,1,0,1,0,0,1
bigoted,1,0,1,1,0,1,0,1,0,0,1
flaunt,0,0,0,0,0,1,0,0,0,0,1
unite,0,0,0,0,0,0,0,0,0,0,1
pretext,0,0,0,0,0,0,0,0,0,0,1
concentric,0,0,0,0,0,0,1,0,0,0,1
stride,0,0,0,0,0,0,0,0,0,0,1
avenue,0,0,0,0,0,0,0,0,0,0,1
rooted,0,0,0,0,0,0,1,0,0,1,1
style,0,0,0,0,0,0,0,0,0,0,1
glide,0,1,0,0,1,0,1,0,0,0,1
propensity,0,0,0,0,0,0,0,0,0,0,1
pray,0,1,0,1,1,0,1,0,1,1,1
mattress,0,0,0,0,0,0,0,0,0,0,1
resort,0,0,0,0,0,0,0,0,0,0,1
bout,1,0,0,0,0,1,0,0,0,0,1
soccer,0,0,0,0,0,0,0,0,0,0,1
alter,0,0,0,0,0,0,0,0,0,0,1
thoroughbred,0,0,0,0,0,0,1,0,0,0,1
incompleteness,0,0,0,0,0,1,0,0,0,0,1
return,0,0,0,0,0,0,0,0,0,0,1
sucking,0,0,0,0,0,0,0,0,0,0,1
ophthalmologist,0,0,0,0,0,0,0,0,0,0,1
eulogy,0,0,0,0,0,0,0,0,0,0,1
hunter,0,1,0,1,0,1,0,1,0,0,1
incitement,0,0,0,0,0,0,0,0,0,0,1
speechless,0,0,0,0,0,0,0,0,0,0,1
framework,0,0,0,0,0,0,0,0,0,1,1
emption,0,0,0,0,0,0,0,0,0,0,1
hyperbole,0,0,0,0,0,1,0,0,0,0,1
belittle,1,0,1,1,0,1,0,1,0,0,1
accumulate,0,0,0,0,0,0,0,0,0,0,1
abacus,0,0,0,0,0,0,0,0,0,1,1
adventurous,0,0,0,0,0,0,1,0,0,0,1
instructions,0,1,0,0,0,0,0,0,0,1,1
regressive,0,0,0,0,0,1,1,0,0,0,1
frigate,0,0,0,1,0,0,0,0,0,0,1
mathematician,0,0,0,0,0,0,0,0,0,0,1
policeman,0,0,0,1,0,0,1,0,0,1,1
privileged,0,0,0,0,1,0,1,0,0,1,1
debacle,0,0,0,1,0,1,0,1,0,0,1
inherent,0,0,0,0,0,0,0,0,0,0,1
athletics,0,0,0,0,0,0,0,0,0,0,1
hammering,0,0,0,0,0,0,0,0,0,0,1
friendship,0,0,0,0,1,0,1,0,0,1,1
nicotine,0,0,1,0,0,1,0,0,0,0,1
permeation,0,0,0,0,0,0,0,0,0,0,1
formulate,0,0,0,0,0,0,0,0,0,0,1
needless,0,0,0,0,0,0,0,0,0,0,1
generation,0,0,0,0,0,0,0,0,0,0,1
fixture,0,0,0,0,0,0,1,0,0,0,1
offing,0,0,0,0,0,1,0,0,0,0,1
expect,0,1,0,0,0,0,1,0,1,1,1
inflict,1,0,0,1,0,1,0,1,0,0,1
inflated,0,0,0,0,0,1,0,0,0,0,1
turbidity,0,0,0,0,0,0,0,0,0,0,1
impersonation,0,0,0,0,0,1,0,0,0,0,1
alcohol,0,0,0,0,0,0,0,0,0,0,1
clandestine,0,0,0,0,0,0,0,0,0,0,1
hilt,0,0,0,0,0,0,0,0,0,0,1
dugout,0,0,0,0,0,0,0,0,0,0,1
adhere,0,0,0,0,0,0,0,0,0,0,1
commemorative,0,1,0,0,0,0,1,0,0,0,1
musty,0,0,1,0,0,1,0,0,0,0,1
health,0,0,0,0,0,0,0,0,0,0,1
hill,0,0,0,0,0,0,0,0,0,0,1
shipment,0,0,0,0,0,0,0,0,0,0,1
congenial,0,0,0,0,0,0,1,0,0,0,1
induced,0,0,0,0,0,0,0,0,0,0,1
soulless,0,0,1,1,0,1,0,1,0,0,1
fiber,0,0,0,0,0,0,0,0,0,0,1
exodus,0,0,0,0,0,0,0,0,0,0,1
lithology,0,0,0,0,0,0,0,0,0,0,1
shaft,0,0,0,0,0,0,0,0,0,0,1
convocation,0,0,0,0,0,0,0,0,0,0,1
steeple,0,0,0,0,0,0,0,0,0,0,1
forgive,0,0,0,0,0,0,1,0,0,0,1
lamina,0,0,0,0,0,0,0,0,0,0,1
disinfect,0,0,0,0,0,0,0,0,0,0,1
monotony,0,0,0,0,0,0,0,0,0,0,1
abeyance,0,0,0,0,0,0,0,0,0,0,1
attendant,0,0,0,0,0,0,1,0,0,1,1
generate,0,0,0,0,0,0,0,0,0,0,1
leverage,0,0,0,0,0,0,1,0,0,0,1
fiat,0,0,0,0,0,0,0,0,0,0,1
unique,0,0,0,0,0,0,1,0,1,0,1
thread,0,0,0,0,0,0,0,0,0,0,1
bourgeoisie,0,0,0,0,0,0,0,0,0,0,1
success,0,1,0,0,1,0,1,0,0,0,1
probity,0,0,0,0,0,0,1,0,0,1,1
prejudice,1,0,0,0,0,1,0,0,0,0,1
circuit,0,0,0,0,0,0,0,0,0,0,1
twenty,0,0,0,0,0,0,0,0,0,0,1
consequence,0,0,0,0,0,0,0,0,0,0,1
bushel,0,0,0,0,0,0,0,0,0,0,1
feed,0,0,0,0,0,0,0,0,0,0,1
dine,0,0,0,0,0,0,0,0,0,0,1
unhealthy,0,0,1,1,0,1,0,1,0,0,1
peculiar,0,0,0,0,0,0,0,0,0,0,1
blush,0,0,0,0,0,1,0,0,0,0,1
feel,0,0,0,0,0,0,0,0,0,0,1
relate,0,0,0,0,0,0,0,0,0,0,1
vellum,0,0,0,0,0,0,0,0,0,0,1
pork,0,0,0,0,0,0,0,0,0,0,1
fancy,0,1,0,0,1,0,1,0,0,0,1
revive,0,1,0,0,0,1,1,0,0,0,1
feet,0,0,0,0,0,0,0,0,0,0,1
sympathy,0,0,0,0,0,0,1,1,0,0,1
enlarged,0,0,0,0,0,0,0,0,0,0,1
dint,0,0,0,0,0,0,0,0,0,0,1
notify,0,0,0,0,0,0,0,0,0,0,1
wench,1,0,1,0,0,1,0,0,0,0,1
blank,0,0,0,0,0,0,0,0,0,0,1
bland,0,0,0,0,0,1,0,0,0,0,1
traveler,0,0,0,0,0,0,0,0,0,0,1
speedometer,0,0,0,0,0,0,0,0,0,0,1
burke,1,0,1,1,0,1,0,1,0,0,1
corporal,0,0,0,0,0,1,0,0,0,0,1
hallowed,0,0,0,0,0,0,0,0,0,0,1
pensioner,0,0,0,0,0,0,0,0,0,0,1
magician,0,0,0,0,0,0,0,0,1,0,1
temperature,0,0,0,0,0,0,0,0,0,0,1
script,0,0,0,0,0,0,1,0,0,0,1
gourmet,0,0,0,0,0,0,0,0,0,0,1
automobile,0,0,0,0,0,0,0,0,0,0,1
grime,0,0,1,0,0,1,0,0,0,0,1
regulation,0,0,0,0,0,0,0,0,0,0,1
exhortation,0,0,0,0,0,0,1,0,0,0,1
lobby,0,0,0,0,0,0,0,0,0,0,1
doomsday,1,1,1,1,0,1,0,1,0,0,1
swarm,0,0,1,0,0,0,0,0,0,0,1
zealot,0,0,0,0,0,0,0,0,0,0,1
prescient,0,1,0,0,0,0,1,0,0,0,1
storm,1,0,0,0,0,1,0,0,0,0,1
grimy,0,0,1,0,0,1,0,0,0,0,1
pitted,0,0,0,0,0,0,0,0,0,0,1
ventricle,0,0,0,0,0,0,0,0,0,0,1
moat,0,0,0,0,0,0,0,0,0,1,1
syrup,0,0,0,0,0,0,0,0,0,0,1
aristocracy,0,0,0,0,0,0,1,0,0,0,1
store,0,1,0,0,0,0,1,0,0,0,1
disqualification,0,0,0,0,0,1,0,0,0,0,1
mainstay,0,0,0,0,0,0,1,0,0,1,1
zephyr,0,0,0,0,0,0,0,0,0,0,1
option,0,0,0,0,0,0,1,0,0,0,1
boilerplate,0,0,0,0,0,1,0,0,0,0,1
plaza,0,0,0,0,0,0,0,0,0,0,1
checklist,0,0,0,0,0,0,1,0,0,1,1
hotel,0,0,0,0,0,0,0,0,0,0,1
supernatant,0,0,0,0,0,0,0,0,0,0,1
treasurer,0,0,0,0,0,0,0,0,0,1,1
gutter,0,0,1,0,0,0,0,0,0,0,1
rifle,1,0,0,1,0,1,0,0,0,0,1
convinced,0,0,0,0,0,0,0,0,0,1,1
officiate,0,0,0,0,0,0,0,0,0,0,1
uncut,0,0,0,0,0,0,0,0,0,0,1
king,0,0,0,0,0,0,1,0,0,0,1
kind,0,0,0,0,1,0,1,0,0,1,1
throttle,1,0,0,0,0,1,0,0,0,0,1
unload,0,0,0,0,0,0,0,0,0,0,1
vial,0,0,0,0,0,0,0,0,0,0,1
double,0,0,0,0,0,0,0,0,0,0,1
instruction,0,0,0,0,0,0,1,0,0,1,1
excitability,0,0,0,0,0,0,0,0,0,0,1
scabbard,0,0,0,0,0,0,0,0,0,0,1
outrageous,0,0,0,0,0,0,0,0,1,0,1
prairie,0,0,0,0,0,0,0,0,0,0,1
cuff,0,0,0,0,0,0,0,0,0,0,1
stale,0,0,0,0,0,1,0,0,0,0,1
restful,0,0,0,0,0,0,1,0,0,0,1
risky,0,1,0,1,0,1,0,0,0,0,1
amass,0,0,0,0,0,0,0,0,0,0,1
breakneck,0,0,0,0,0,1,0,0,0,0,1
liabilities,0,0,0,0,0,0,0,0,0,0,1
person,0,0,0,0,0,0,0,0,0,0,1
exert,0,0,0,0,0,0,0,0,0,0,1
strengthen,0,0,0,0,0,0,1,0,0,0,1
suspicious,1,1,0,0,0,1,0,0,0,0,1
shrewd,0,0,0,0,0,0,1,0,0,0,1
bookworm,0,0,0,0,0,1,1,0,0,0,1
gale,0,0,0,0,0,0,0,0,0,0,1
gala,0,0,0,0,0,0,0,0,0,0,1
gall,1,0,1,0,0,1,0,0,0,0,1
remodel,0,0,0,0,0,0,1,0,0,0,1
secretariat,0,0,0,0,0,0,1,0,0,0,1
febrile,0,0,0,0,0,1,0,0,0,0,1
insurmountable,0,0,0,1,0,1,0,1,0,0,1
port,0,0,0,0,0,0,0,0,0,0,1
moist,0,0,0,0,0,0,0,0,0,0,1
entirety,0,0,0,0,0,0,0,0,0,0,1
chairman,0,0,0,0,0,0,1,0,0,1,1
finding,0,0,0,0,0,0,0,0,0,0,1
donor,0,0,0,0,0,0,0,0,0,0,1
banjo,0,0,0,0,0,0,0,0,0,0,1
gill,0,0,0,0,0,0,0,0,0,0,1
foreman,0,0,0,0,0,0,1,0,0,0,1
added,0,0,0,0,0,0,0,0,0,0,1
electric,0,0,0,0,1,0,1,0,1,0,1
pillage,1,0,1,1,0,1,0,0,0,0,1
fresco,0,0,0,0,0,0,0,0,0,0,1
subsidy,1,0,1,0,0,1,0,0,0,0,1
react,1,0,0,1,0,0,0,0,0,0,1
cigarette,0,0,0,0,0,1,0,0,0,0,1
shareholder,0,0,0,0,0,0,0,0,0,0,1
adder,1,0,1,1,0,1,0,1,0,0,1
gilt,0,0,0,0,0,0,0,0,0,0,1
defensible,0,0,0,0,0,0,0,0,0,0,1
prestige,0,0,0,0,1,0,1,0,0,1,1
measured,0,0,0,0,0,0,1,0,0,1,1
achievement,0,1,0,0,1,0,1,0,0,1,1
croft,0,0,0,0,0,0,0,0,0,0,1
equatorial,0,0,0,0,0,0,0,0,0,0,1
mineral,0,0,0,0,0,0,0,0,0,0,1
bugaboo,1,0,0,1,0,1,0,1,0,0,1
traditional,0,0,0,0,0,0,1,0,0,0,1
forerunner,0,0,0,0,0,0,1,0,0,0,1
amphibian,0,0,0,0,0,0,0,0,0,0,1
hindrance,0,0,0,0,0,1,0,0,0,0,1
saloon,1,0,0,0,0,0,0,0,0,0,1
notch,0,0,0,0,0,0,0,0,0,0,1
liberate,1,1,0,0,1,0,1,0,1,1,1
scaffold,0,0,0,1,0,1,0,0,0,0,1
lying,1,0,1,0,0,1,0,0,0,0,1
favorable,0,1,0,0,1,0,1,0,1,1,1
asphalt,0,0,0,0,0,0,0,0,0,0,1
memorandum,0,0,0,0,0,0,0,0,0,0,1
readjustment,0,0,0,0,0,0,0,0,0,0,1
sliver,0,0,0,0,0,0,0,0,0,0,1
felon,0,0,0,1,0,1,0,0,0,0,1
cameo,0,0,0,0,0,0,0,0,0,0,1
melody,0,0,0,0,0,0,0,0,0,0,1
font,0,0,0,0,0,0,0,0,0,0,1
dilation,0,0,0,0,0,0,0,0,0,0,1
stubble,0,0,0,0,0,0,0,0,0,0,1
virtue,0,0,0,0,0,0,1,0,0,1,1
stifle,0,0,0,0,0,1,0,0,0,0,1
causality,0,0,0,0,0,0,0,0,0,0,1
delinquent,1,0,1,0,0,1,0,0,0,0,1
upwards,0,0,0,0,0,0,0,0,0,0,1
bicolor,0,0,0,0,0,0,0,0,0,0,1
